SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,bedrooms,bathrooms,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,latitude,longitude,crime_index,dist_0,dist_1,dist_2,dist_3,dist_4,dist_5,dist_6,dist_7
MLS Listing,,Condo/Co-op,40 Traveler #603,Boston,MA,2118,1485000,2.0,2.5,South End,1394.0,,2018.0,20,1065.0,1037.0,Active,,,http://www.redfin.com/MA/Boston/40-Traveler-St-02118/unit-603/home/148575645,MLS PIN,72437010,N,Y,42.3443125,-71.0629483,2.6309626176029113,0.6610841066728017,3.526309448874163,4.446413963370226,0.7765905393081117,1.6197265176001987,1.4222095991203096,2.916253625222755,9.777446408260115
MLS Listing,,Condo/Co-op,40 Traveler #608,Boston,MA,2118,1495000,2.0,2.0,South End,1144.0,,2018.0,20,1307.0,1029.0,Active,,,http://www.redfin.com/MA/Boston/40-Traveler-St-02118/unit-608/home/112870852,MLS PIN,72437009,N,Y,42.3443125,-71.0629483,2.6309626176029113,0.6610841066728017,3.526309448874163,4.446413963370226,0.7765905393081117,1.6197265176001987,1.4222095991203096,2.916253625222755,9.777446408260115
MLS Listing,,Condo/Co-op,40 Traveler #702,Boston,MA,2118,1299000,2.0,2.0,South End,1144.0,,2018.0,20,1135.0,1079.0,Active,,,http://www.redfin.com/MA/Boston/40-Traveler-St-02118/unit-702/home/148575643,MLS PIN,72437008,N,Y,42.3443125,-71.0629483,2.6309626176029113,0.6610841066728017,3.526309448874163,4.446413963370226,0.7765905393081117,1.6197265176001987,1.4222095991203096,2.916253625222755,9.777446408260115
MLS Listing,,Condo/Co-op,121 Portland St #503,Boston,MA,2114,799999,1.0,2.0,Midtown,810.0,,2017.0,21,988.0,554.0,Active,,,http://www.redfin.com/MA/Boston/121-Portland-St-02114/unit-503/home/102580413,MLS PIN,72436934,N,Y,42.3635838,-71.0605017,2.5647237168402253,1.336591748659845,3.09114310641219,4.482583160736793,1.1915160501819346,2.3866492875880843,0.3492045461557781,4.035991396169541,11.00123909273872
MLS Listing,,Condo/Co-op,33 Condor #2,Boston,MA,2128,629000,3.0,2.0,East Boston,1039.0,,1900.0,21,605.0,200.0,Active,,,http://www.redfin.com/MA/Boston/33-Condor-St-02128/unit-2/home/146728443,MLS PIN,72436868,N,Y,42.3824593,-71.0388427,2.410271796092445,3.042557093715724,4.164874982016763,5.821537871902253,2.90210263871448,4.092846465251463,1.4988737052289658,5.73616172517555,12.01376066199219
MLS Listing,,Condo/Co-op,9 Rowell St #3,Boston,MA,2125,449000,3.0,1.0,Dorchester's Savin Hill,1100.0,,1921.0,21,408.0,150.0,Active,January-24-2019 05:30 PM,January-24-2019 06:45 PM,http://www.redfin.com/MA/Dorchester/9-Rowell-St-02125/unit-3/home/148431404,MLS PIN,72436863,N,Y,42.3131836,-71.0640069,2.6616243369480923,2.438069027891183,5.044179571345856,5.295015021606048,2.641777597344151,2.373229179332178,3.529165911032558,2.0108425057816093,7.813158917524394
MLS Listing,,Multi-Family (2-4 Unit),234 W Selden,Boston,MA,2126,379000,4.0,3.5,Mattapan,1819.0,4962.0,1905.0,21,208.0,,Active,,,http://www.redfin.com/MA/Mattapan/234-W-Selden-St-02126/home/9154947,MLS PIN,72436851,N,Y,42.273424799999994,-71.0893089,2.5866723772482594,5.166536073265266,7.086156790021025,6.57094854461781,5.363807041441827,4.563734963253935,6.495178935663059,2.9196512737767923,6.347703936222612
MLS Listing,,Condo/Co-op,59 Goodale Rd Unit 2A,Boston,MA,2126,350000,4.0,1.0,Boston,1389.0,,1905.0,21,252.0,218.0,Active,,,http://www.redfin.com/MA/Mattapan/59-Goodale-Rd-02126/unit-2A/home/148570941,MLS PIN,72436769,N,Y,42.2841289,-71.0940906,2.620779996173569,4.482980585953026,6.31225982823006,5.8027930813111865,4.675607995448635,3.818882989080171,5.871594427151334,2.14412645180908,7.038987565296878
MLS Listing,,Condo/Co-op,2 Battery Wharf #2407,Boston,MA,2109,996000,1.0,1.5,Waterfront,960.0,960.0,2008.0,21,1038.0,1530.0,Active,,,http://www.redfin.com/MA/Boston/2-Battery-Wharf-02109/unit-2407/home/17486349,MLS PIN,72436750,N,Y,42.367101500000004,-71.0504206,2.526255329001197,1.8497202376258712,3.556832811949284,5.020885632291035,1.727518658328288,2.931656039073212,0.2859769422522739,4.529886053266381,11.098567146325486
MLS Listing,,Condo/Co-op,45 Temple St #306,Boston,MA,2108,3700000,2.0,2.5,Beacon Hill,2143.0,,2019.0,21,1727.0,2518.0,Active,,,http://www.redfin.com/MA/Boston/45-Temple-Pl-02111/unit-306/home/148570492,MLS PIN,72436675,N,Y,42.35489929999999,-71.06191770000001,2.599342489554088,0.8453066202281029,3.2119230018117615,4.400557265740394,0.766170738071083,1.9536572453254393,0.7415318213520534,3.5030091955571336,10.451328864484472
MLS Listing,,Condo/Co-op,343 Commercial St #302,Boston,MA,2109,1850000,2.0,2.0,Waterfront,1600.0,,1830.0,21,1156.0,951.0,Active,,,http://www.redfin.com/MA/Boston/343-Commercial-St-02109/unit-302/home/9257695,MLS PIN,72436621,N,Y,42.36525220000001,-71.04981240000001,2.532458524302358,1.7811989627853575,3.6060447717687487,5.037866859918224,1.670032756014057,2.8746358999540305,0.22399170125995743,4.447238687455358,10.96718396770343
